rainfall_mm,soil_moisture,river_dist_km,canal_dist_km,groundwater_depth_m,water_score
31.999835139957934,0.3560702191232258,5.2520613439103165,14.89286920252546,27.203205499926806,26.11392119123483
238.20819561720998,0.3209956341122832,13.567337897304737,9.501445582566504,10.084486215686344,41.9758085726987
237.34424036195122,0.5160757048787503,6.873716760321711,3.738210420634189,10.9887439553367,67.61617993859666
214.89559249606862,0.22111818613549905,12.16173876788947,1.6298313571682796,4.82454639211989,52.305246698473034
306.79617565208304,0.5362420920524972,4.2695146468254,0.7067247126359382,23.683474099504334,75.98493676855625
132.3982424551961,0.2719040834487897,9.081903249219456,1.452521639190653,9.719327591391888,55.788998982880464
315.79435391860216,0.4319897027433609,10.342466449627665,10.232886952731109,15.46602514777603,57.501007379403006
12.923879096145797,0.09769750040401376,8.373134353623621,12.839384912315666,28.009124526807305,11.414647859655968
39.46494577249264,0.16008474596285246,4.118777020741758,2.4353234091950604,23.062040449098234,32.559777374646444
144.27194688145516,0.46864130612769944,9.338759787213403,6.091803357936041,3.4766610960940096,60.00618002383584
207.8975565410007,0.05678077704625223,13.919431098672801,5.378106613618784,2.228328644864031,38.32167861627222
11.331472823777961,0.5826902565309046,19.30513212395205,9.703319558702283,24.047421924651424,25.680611313566022
198.6020649984924,0.15484589558476833,15.8325280854634,2.8219004376826757,17.47000663540348,34.35953487445669
107.58941076906099,0.5457171924348178,3.3971155340771193,14.30445772566792,22.169363462155623,38.88733647678313
310.50138273414024,0.3337697655244571,5.599496626110094,10.95549009017078,6.390829011145178,60.790002772998676
186.64960708405582,0.3605164517934215,1.7607131299763301,14.330570995381214,26.417339799177363,39.8244710826428
205.7628678761018,0.09627248338406377,2.885860580349543,4.2328017498051596,23.653099412404934,49.538049210459434
330.96763389020913,0.2508703147865523,5.163522704395262,8.856963004092478,26.943489593529183,57.76583682037591
267.45985932910776,0.13592037342927576,4.150641852704756,11.010792262944,11.550690314409183,49.63972863279918
153.39564315136798,0.33926232189851846,4.430255165179406,10.693247719239235,9.719745467930897,52.73655513683423
166.9078652346068,0.35290268011957215,4.7692504834979035,0.41805688148261644,6.248480317869953,71.1267343583685
226.77335399578962,0.4403168222713706,6.153438176515506,14.974508535999288,28.042478222515918,42.77122418750554
70.06972582767959,0.5330529868577508,2.6866041588098226,13.928093594254896,6.95121769961954,46.83908985949101
31.027794172942926,0.30749889894842336,5.701132679602241,1.8843060109618999,5.340882543922142,51.20741730981988
108.93278058096644,0.17834820354433362,13.830554180184718,8.199144936998039,7.394989851629905,30.946936925034787
272.43397927768063,0.23346441379290722,4.880739796544065,4.7868911842593,23.598688349283172,49.8434919105019
90.06332956948286,0.5158993971164154,3.6024008675232113,13.19552083727187,26.906818579520667,40.213847606308555
45.765720117571895,0.1302249167933188,1.5403741112523233,10.493042495763497,24.705576781899882,18.455720744185967
76.65790946179108,0.3949908430862753,10.099435426701358,3.430405635312656,17.770679480395973,43.160091539583334
237.64051920199722,0.0571972361135456,16.87125801187107,0.6045310659726327,29.828759021776246,32.46667589979001
214.88181984273157,0.18511813064983346,1.3685295564220867,4.446952858960134,3.9279138058165657,61.446337422960426
240.91024905375266,0.3752746736258027,10.938055339315353,0.6682453648367873,26.281366979005515,58.0463705412301
112.68534293813372,0.3010266220014689,13.082254525365464,2.205529623675598,13.975988127985529,41.77897430940845
315.2996444266451,0.3214522196337772,11.93074080422111,9.578456820044298,14.74342576375306,45.82076684397269
158.1196250648509,0.4133091277527833,17.57693943060385,11.20176751495857,5.5726570222358545,41.47501784045809
179.79956117443027,0.17902231343021208,17.354632488129553,7.073451810085814,2.9361232819071956,40.57033482967039
332.08279160074454,0.2044427171795763,1.334690332063494,9.044289273342516,10.86559312994413,58.96372946796661
342.7470437807415,0.4264520140853154,7.3466905906290005,2.422687040363541,6.89589892719002,81.2308226544014
231.5399540707931,0.3460602741491279,13.482430643855503,4.820248040937336,15.533485169996725,49.8154827770886
330.6846174015269,0.058022753342355196,19.058404178752113,10.721969324438533,6.125254729505615,41.05809672393085
189.52758521915516,0.4186802874069926,16.132758969770432,5.5368776296679165,5.861976622063721,54.38760884410742
107.5490309483701,0.3910506224137529,3.696468348569623,5.297287231458063,26.555411554907785,45.10392907624965
110.28249958828947,0.09323416558905057,5.728334987396529,2.9904902916880802,27.796251637139452,35.101608287739374
195.62920645882093,0.4611357221625423,15.319158499750023,8.962890653372094,28.998053840461477,39.80298807734824
211.76264222931945,0.33715580242088883,9.535201975998977,12.162125229686051,21.054068400469532,44.839340597290644
153.86597447191212,0.1626110061763278,11.03658835203865,7.094730926223971,23.58846213428434,26.238570813625994
309.3200192291454,0.357646002464035,12.257800439479,1.8215349214192293,25.401973146793615,58.3335959167571
149.34364154974267,0.37750218279405173,2.2451720509696407,12.591674735450798,20.449817655378606,39.5925875561056
95.69827644918375,0.5560653010546305,17.14804826197843,1.1638168585628472,11.246806931670816,46.81823397817162
2.793657420238932,0.4581794340531437,17.290061899659197,7.128737860697889,6.3788359561386745,37.55857016244892
339.6992473551729,0.21605839497015955,9.471140993741672,3.990052308742971,8.643652600428203,61.69486694281805
288.5096491000305,0.1149731321603059,12.61153532631313,14.051140529169261,25.531593439338952,23.338720437278223
215.44585463986516,0.5192512396444294,13.266101576504704,11.089393649433239,21.490722672031556,45.651981204541315
290.6897888662115,0.5153372283314952,3.956507177651706,8.539493846222012,14.762281378732244,65.17030229201137
283.60123058783034,0.14642050809817647,2.4291796036323317,10.049556066271405,2.823342161052676,56.693977719848895
326.1477730790388,0.08417215185883764,0.6093243387942555,8.037636215906108,9.453722372148727,59.438528297519255
135.12368917613122,0.4415255573988213,18.275060170196504,2.299254083769208,22.409129807521385,40.840247319835655
194.19828473007925,0.4474200069600662,7.045123121104889,10.665570331948421,16.346842582660642,47.59426713633877
34.519808302086076,0.14742906453795845,1.89945251321786,7.440841888815422,14.194909845508601,39.01750216089935
337.8603990016406,0.41751652275660045,9.422839574259836,9.551208142708738,10.783023221837418,56.537132460293435
344.79447424887496,0.20340805958331082,1.6973772442542683,0.7735047932613228,18.994091256156672,63.76311572148845
276.17948677592057,0.1933393653828422,1.8879649055777077,2.2163184091924717,29.058790790407297,54.85087038293541
158.94234410191788,0.22848486374968835,9.879929844949597,8.881620091386656,27.23146201233017,37.21258092263197
173.79836282002518,0.3362180015842698,10.274965862389376,6.945490655935945,2.853942266359897,51.94040414245486
152.37842654574996,0.49244965783074246,11.68683308949263,3.480417667409445,15.466707032336481,54.89662764085069
102.65872278278066,0.3242540629892944,13.194967304170314,3.6873377159499667,11.225140345314536,41.444958499283494
184.7269919420683,0.2139234825932409,13.43169392954656,9.511708857083544,16.296930545514428,33.41756219881001
18.705774325198387,0.536185864291517,8.773334413520047,0.978608701243202,18.973983316408013,47.09347648919166
347.16047167800895,0.08029947659330057,12.94195455904005,6.570449328931241,7.60078590393131,51.0326652959934
148.41754730744927,0.48840031614394414,6.2338471730474145,7.89424222042648,23.883905947351177,52.92804847234384
324.57830441298717,0.4814099668570206,8.937902184871731,4.691324780860778,15.301905402407057,70.7609863965429
253.49501123100126,0.18945074558488867,7.987875560939153,12.32619244453581,29.776169537150892,32.51831473893289
101.4800209023769,0.1590623503861538,6.716378024129002,0.9458667802757675,2.703566800819714,52.424752877333994
77.71841636111085,0.5310853088225784,4.923702347097131,13.000163500179568,7.312136933220838,54.00948649299962
348.4864018168247,0.3573792114581783,1.753488210709289,10.876618594027786,21.309634415691146,61.365718891039904
270.2442242689125,0.07530624669727803,10.217027460156775,6.749190246104633,21.465032902715645,37.04401912210825
